,TL BASED,USD BASED,imkb_x
date,BSE100,BSE200,BSE500
16-Dec-22,9.831591901,8.978992003,10.12241744
19-Dec-22,9.83999595,8.98721932,10.1300078
20-Dec-22,9.837892473,8.985162252,10.12807047
21-Dec-22,9.826961197,8.973405912,10.11551798
22-Dec-22,9.822237366,8.968154155,10.10914877
23-Dec-22,9.80238684,8.944791542,10.08395531
26-Dec-22,9.815575588,8.959880864,10.10043373
27-Dec-22,9.822737803,8.967413668,10.10835715
28-Dec-22,9.822458066,8.968401286,10.10954557
29-Dec-22,9.825274628,8.971981655,10.11297346
30-Dec-22,9.821472944,8.968522282,10.11073665
02-Jan-23,9.826273839,8.972981257,10.11545043
03-Jan-23,9.828471938,8.97527099,10.11762749
04-Jan-23,9.817534161,8.964113693,10.10689523
05-Jan-23,9.81553355,8.963351006,10.10629573
06-Jan-23,9.808213772,8.955979594,10.098954
09-Jan-23,9.820560188,8.968304479,10.11059806
10-Jan-23,9.811107974,8.959689438,10.10238472
11-Jan-23,9.81002212,8.958177298,10.10103264
12-Jan-23,9.808293516,8.95639606,10.0995201
13-Jan-23,9.813239489,8.960936261,10.10384261
16-Jan-23,9.809684437,8.958110382,10.10124273
17-Jan-23,9.817118333,8.964864296,10.10719259
18-Jan-23,9.822790923,8.969844639,10.11179316
19-Jan-23,9.819711844,8.966842316,10.10890085
20-Jan-23,9.81486506,8.962200756,10.1041732
23-Jan-23,9.819799919,8.966613939,10.10777361
24-Jan-23,9.819436698,8.965793137,10.10664144
25-Jan-23,9.806324457,8.951179671,10.09262582
27-Jan-23,9.78988483,8.930863214,10.07276524
30-Jan-23,9.79194016,8.929015384,10.07099746
31-Jan-23,9.794551207,8.932574306,10.07653541
01-Feb-23,9.790412915,8.926683521,10.07026264
02-Feb-23,9.790490732,8.925615257,10.0698529
03-Feb-23,9.802255724,8.934945172,10.07797643
06-Feb-23,9.798804585,8.932262696,10.07599107
07-Feb-23,9.796361034,8.929943696,10.07369393
08-Feb-23,9.80464188,8.938300651,10.08199267
09-Feb-23,9.805494828,8.938691741,10.08200438
10-Feb-23,9.803965515,8.936796548,10.08079657
13-Feb-23,9.79794202,8.929632589,10.07323033
14-Feb-23,9.805484901,8.935400768,10.07777484
15-Feb-23,9.810403044,8.940004317,10.08231886
16-Feb-23,9.812595747,8.942507985,10.08547239
17-Feb-23,9.807281672,8.936889882,10.08010286
20-Feb-23,9.802159451,8.932191382,10.07581306
21-Feb-23,9.801149132,8.930863214,10.07425048
22-Feb-23,9.785881251,8.915793457,10.05976283
23-Feb-23,9.783547943,8.913375346,10.05762566
24-Feb-23,9.781027785,8.910510142,10.05485364
27-Feb-23,9.776186426,8.905391415,10.04910839
28-Feb-23,9.772136638,8.902552186,10.04692924
01-Mar-23,9.780933968,8.91211626,10.05689681
02-Mar-23,9.774438101,8.906514012,10.05175453
03-Mar-23,9.788957906,8.920296847,10.06459398
06-Mar-23,9.795635046,8.927278278,10.07176596
08-Mar-23,9.798123704,8.930295727,10.07468665
09-Mar-23,9.78920233,8.922238211,10.0670658
10-Mar-23,9.77968525,8.913394187,10.05849572
13-Mar-23,9.764674235,8.898519967,10.04316906
14-Mar-23,9.758451954,8.892164727,10.03662806
15-Mar-23,9.754240746,8.888599494,10.0336896
16-Mar-23,9.756447615,8.890487663,10.03476841
17-Mar-23,9.762623628,8.896469001,10.04084923
20-Mar-23,9.755792325,8.889273856,10.03358512
21-Mar-23,9.762482012,8.896145932,10.04015253
22-Mar-23,9.765387454,8.899292773,10.04341687
23-Mar-23,9.760790858,8.895118538,10.03949463
24-Mar-23,9.752834997,8.88714027,10.03085341
27-Mar-23,9.754085165,8.887239736,10.02954647
28-Mar-23,9.75147442,8.884108721,10.02607636
29-Mar-23,9.759636235,8.892805094,10.03551926
31-Mar-23,9.775749063,8.907705732,10.05018236
03-Apr-23,9.778202636,8.910057914,10.05306249
05-Apr-23,9.786415389,8.917470198,10.06036779
06-Apr-23,9.788684261,8.92041846,10.06369343
10-Apr-23,9.790182227,8.922584964,10.06587677
11-Apr-23,9.795314196,8.927892577,10.07122198
12-Apr-23,9.800376172,8.932928051,10.07611519
13-Apr-23,9.80138395,8.933666816,10.0769979
17-Apr-23,9.795894547,8.929543873,10.07348346
18-Apr-23,9.794685009,8.928796754,10.07296489
19-Apr-23,9.791515786,8.925805342,10.07025587
20-Apr-23,9.79231574,8.926165476,10.07061594
21-Apr-23,9.79190047,8.925265564,10.06949128
24-Apr-23,9.798313131,8.931191125,10.0751639
25-Apr-23,9.799650875,8.932879221,10.07689786
26-Apr-23,9.802264577,8.93542973,10.07959861
27-Apr-23,9.807731323,8.940949982,10.08513722
28-Apr-23,9.816019344,8.950202128,10.09449503
02-May-23,9.821255826,8.95561843,10.10004644
03-May-23,9.818814349,8.953468099,10.09842297
04-May-23,9.827251009,8.961853371,10.10668673
05-May-23,9.817923673,8.953244406,10.09849579
08-May-23,9.829024748,8.963458534,10.10820559
09-May-23,9.829321502,8.963211458,10.10760403
10-May-23,9.832412515,8.966268085,10.11065456
11-May-23,9.832494647,8.966809147,10.1117753
12-May-23,9.833032362,8.966764495,10.11141431
15-May-23,9.837588106,8.971161438,10.1159159
16-May-23,9.832793056,8.966843592,10.11211749
17-May-23,9.827184095,8.961777725,10.1079179
18-May-23,9.823252618,8.957437111,10.10354056
19-May-23,9.82712905,8.960982457,10.10659451
22-May-23,9.833304866,8.967374143,10.11275852
23-May-23,9.835312026,8.969948927,10.11522429
24-May-23,9.832500014,8.967940094,10.11347656
25-May-23,9.835114489,8.970767597,10.11616331
26-May-23,9.844947008,8.980330803,10.1251424
29-May-23,9.850562928,8.985367649,10.12985869
30-May-23,9.851559846,8.986390245,10.13100234
31-May-23,9.847414961,8.983521324,10.12901506
01-Jun-23,9.845609468,8.981966919,10.12832647
02-Jun-23,9.848113839,8.984966836,10.13153864
05-Jun-23,9.851107879,8.987937796,10.13464689
06-Jun-23,9.851886316,8.988882898,10.13593132
07-Jun-23,9.858802899,8.996265575,10.14372811
08-Jun-23,9.853675266,8.990917391,10.13842409
09-Jun-23,9.849855736,8.987817878,10.13557301
12-Jun-23,9.85238424,8.990552434,10.1386739
13-Jun-23,9.859403995,8.998203524,10.14630235
14-Jun-23,9.861484131,9.000057516,10.14835502
15-Jun-23,9.858509015,8.997809061,10.14653373
16-Jun-23,9.866242487,9.005412405,10.15419919
19-Jun-23,9.862617119,9.002266451,10.15158359
20-Jun-23,9.865409706,9.00550814,10.15488264
21-Jun-23,9.867895089,9.008218068,10.15772465
22-Jun-23,9.86200805,9.001733154,10.15120078
23-Jun-23,9.855183995,8.994305246,10.14327424
26-Jun-23,9.857410629,8.997217694,10.14669331
27-Jun-23,9.863800331,9.003360482,10.15271358
28-Jun-23,9.871553547,9.01119407,10.15972694
30-Jun-23,9.88182153,9.020814124,10.16887225
03-Jul-23,9.888070315,9.026624243,10.17467318
04-Jul-23,9.89060442,9.028599047,10.17649992
05-Jul-23,9.892081247,9.030707597,10.17898292
06-Jul-23,9.897439802,9.036444023,10.18479133
07-Jul-23,9.889113743,9.028236791,10.17710861
10-Jul-23,9.889297853,9.027899608,10.17644208
11-Jul-23,9.89395274,9.033175895,10.18198217
12-Jul-23,9.892031684,9.031940714,10.18142227
13-Jul-23,9.892717766,9.031955058,10.18081508
14-Jul-23,9.900560774,9.039957663,10.18913969
17-Jul-23,9.906992403,9.046108211,10.19541734
18-Jul-23,9.90798592,9.047039961,10.19564323
19-Jul-23,9.912134559,9.051520475,10.20028186
20-Jul-23,9.917950459,9.056812665,10.20526075
21-Jul-23,9.90721958,9.047108247,10.19678048
24-Jul-23,9.903924957,9.04444162,10.19460111
25-Jul-23,9.904776721,9.046136494,10.19646719
26-Jul-23,9.909482547,9.050987015,10.20117701
27-Jul-23,9.90514418,9.047484915,10.19807734
28-Jul-23,9.905718562,9.048510617,10.19962763
31-Jul-23,9.910975448,9.054464037,10.20614481
01-Aug-23,9.909750897,9.053582463,10.20561233
02-Aug-23,9.899314859,9.042504982,10.19439106
03-Aug-23,9.892740509,9.036679602,10.18930614
04-Aug-23,9.900063698,9.043790978,10.19617769
07-Aug-23,9.900063698,9.043790978,10.19992023
08-Aug-23,9.902347403,9.046925747,10.19944615
09-Aug-23,9.905372275,9.049779524,10.20247485
10-Aug-23,9.901386848,9.046138851,10.19898339
11-Aug-23,9.895551646,9.041098897,10.19417984
14-Aug-23,9.894745956,9.039608989,10.19212067
16-Aug-23,9.896211647,9.041158115,10.19392782
17-Aug-23,9.891843523,9.037465653,10.19075416
18-Aug-23,9.888729182,9.034627728,10.188087
21-Aug-23,9.893930529,9.040091644,10.19375204
22-Aug-23,9.895729537,9.042599597,10.19696468
23-Aug-23,9.898343344,9.044878292,10.19961424
24-Aug-23,9.89635417,9.043449547,10.1983298
25-Aug-23,9.889852516,9.036816403,10.19206972
28-Aug-23,9.89207265,9.039471383,10.19520261
29-Aug-23,9.894875576,9.04223883,10.19839161
30-Aug-23,9.896101342,9.043838226,10.20074253
31-Aug-23,9.891664434,9.039531885,10.19797492
01-Sep-23,9.900258344,9.048128454,10.20653152
04-Sep-23,9.904691827,9.053619893,10.21233676
05-Sep-23,9.90779775,9.057724014,10.21661257
06-Sep-23,9.909763816,9.05981395,10.21836362
07-Sep-23,9.915694247,9.065689096,10.22405106
08-Sep-23,9.921095617,9.0715575,10.22987302
11-Sep-23,9.930042333,9.080903443,10.2391248
12-Sep-23,9.926234371,9.073602702,10.22837834
13-Sep-23,9.929416474,9.076879834,10.23213785
14-Sep-23,9.931880627,9.080438954,10.23652712
15-Sep-23,9.936248988,9.084669433,10.2402651
18-Sep-23,9.933163824,9.081633892,10.23702585
20-Sep-23,9.922360827,9.071805626,10.22778671
21-Sep-23,9.914451726,9.063629945,10.21935467
22-Sep-23,9.910827052,9.060728377,10.21669555
25-Sep-23,9.911418023,9.061285685,10.21732994
26-Sep-23,9.91107569,9.060911858,10.21734967
27-Sep-23,9.913550253,9.064358073,10.22117808
28-Sep-23,9.90310748,9.053864324,10.21146956
29-Sep-23,9.909633627,9.061027969,10.2185811
03-Oct-23,9.905373273,9.057372159,10.2161639
04-Oct-23,9.899660238,9.050264339,10.20871308
05-Oct-23,9.904779218,9.054513121,10.21285394
06-Oct-23,9.910152294,9.060022006,10.21836033
09-Oct-23,9.902069548,9.051155877,10.2085421
10-Oct-23,9.911582698,9.061299614,10.2188372
11-Oct-23,9.917486114,9.067152217,10.22481606
12-Oct-23,9.917328819,9.067238759,10.2256859
13-Oct-23,9.915642382,9.06565096,10.22414758
16-Oct-23,9.914621836,9.065137706,10.22399662
17-Oct-23,9.91857319,9.06932159,10.22838087
18-Oct-23,9.911151608,9.061595554,10.22114242
19-Oct-23,9.908621849,9.059110423,10.21894298
20-Oct-23,9.903805502,9.053584802,10.21323
23-Oct-23,9.889235472,9.037135135,10.19414881
25-Oct-23,9.881366169,9.029587983,10.18678578
26-Oct-23,9.867634443,9.016305279,10.17433115
27-Oct-23,9.878855151,9.028151606,10.18672664
30-Oct-23,9.883207291,9.032234716,10.1903324
31-Oct-23,9.881141223,9.030644166,10.18886159
01-Nov-23,9.876666564,9.026011201,10.18468905
02-Nov-23,9.885475811,9.035299844,10.1941174
03-Nov-23,9.891433696,9.04133575,10.20054491
06-Nov-23,9.90060791,9.050490818,10.20983042
07-Nov-23,9.901489057,9.051838071,10.21136556
08-Nov-23,9.903738521,9.05523507,10.21519604
09-Nov-23,9.901481041,9.053357853,10.21326558
10-Nov-23,9.90246553,9.054799393,10.21490385
12-Nov-23,9.907730538,9.060263715,10.2209335
13-Nov-23,9.903976433,9.05724397,10.21818989
15-Nov-23,9.915154231,9.068220201,10.22906855
16-Nov-23,9.919812571,9.073010919,10.23388962
17-Nov-23,9.918861761,9.072984533,10.23429951
20-Nov-23,9.916813862,9.071102442,10.23290173
21-Nov-23,9.920192249,9.074060062,10.23561931
22-Nov-23,9.921623105,9.075212277,10.23569033
23-Nov-23,9.921196323,9.075330172,10.2364153
24-Nov-23,9.920640594,9.074969574,10.23651314
28-Nov-23,9.926073069,9.081169743,10.24202088
29-Nov-23,9.935293343,9.090355664,10.25080576
30-Nov-23,9.938792436,9.09436595,10.25563732
01-Dec-23,9.945382092,9.101405699,10.26253239
04-Dec-23,9.965204284,9.120386124,10.28072052
05-Dec-23,9.973063054,9.128975207,10.28854211
06-Dec-23,9.977253681,9.134362807,10.29350597
07-Dec-23,9.977380466,9.135602817,10.29500281
08-Dec-23,9.979030459,9.136243784,10.29488754
11-Dec-23,9.981703362,9.1396067,10.29843656
12-Dec-23,9.977207235,9.134696143,10.29374562
13-Dec-23,9.979459679,9.137635262,10.2970889
14-Dec-23,9.991512624,9.150105112,10.30892166
15-Dec-23,10.00231382,9.159302834,10.31780701
18-Dec-23,10.00183947,9.15920496,10.31823181
19-Dec-23,10.00314735,9.160056042,10.31903335
20-Dec-23,9.986608287,9.140978504,10.29840119
21-Dec-23,9.993037081,9.149035019,10.30725555
22-Dec-23,9.997736715,9.154078967,10.31306187
26-Dec-23,10.00277346,9.159315463,10.3181499
27-Dec-23,10.01116189,9.167411994,10.32555737
28-Dec-23,10.01694078,9.172951021,10.33109634
29-Dec-23,10.01614146,9.173569535,10.3326783
01-Jan-24,10.01708093,9.175155584,10.3348046
02-Jan-24,10.01367022,9.172145133,10.33208536
03-Jan-24,10.0086477,9.168886928,10.32944884
04-Jan-24,10.01655594,9.177547516,10.33824606
05-Jan-24,10.01874429,9.179569776,10.34080785
08-Jan-24,10.0095142,9.170097376,10.33183583
09-Jan-24,10.01100788,9.172057859,10.33401529
10-Jan-24,10.01466527,9.175395863,10.33717076
11-Jan-24,10.01718715,9.178186947,10.34048492
12-Jan-24,10.02680679,9.187178188,10.34867613
15-Jan-24,10.03497317,9.19517191,10.35585851
16-Jan-24,10.03206193,9.192212042,10.35284801
17-Jan-24,10.01244644,9.17376767,10.33553714
18-Jan-24,10.00785342,9.169591291,10.33179348
19-Jan-24,10.01659032,9.179315025,10.34175764
20-Jan-24,10.01451359,9.178618512,10.34150181
23-Jan-24,9.99700795,9.159550109,10.32122636
24-Jan-24,10.00842443,9.17158603,10.33386249
25-Jan-24,10.00429713,9.167930659,10.33101646
29-Jan-24,10.02131859,9.185179475,10.34739487
30-Jan-24,10.01190105,9.176785657,10.3400811
31-Jan-24,10.02167895,9.186887491,10.3514804
01-Feb-24,10.02081804,9.185537303,10.34991321
02-Feb-24,10.02762988,9.192614187,10.35683988
05-Feb-24,10.02404053,9.18926075,10.35374054
06-Feb-24,10.03229405,9.198061292,10.36286619
07-Feb-24,10.03508758,9.201815135,10.36647915
08-Feb-24,10.02846906,9.195860036,10.36059653
09-Feb-24,10.02984351,9.195967576,10.35901249
12-Feb-24,10.02013172,9.184083662,10.34487242
13-Feb-24,10.02633242,9.19020603,10.35052669
14-Feb-24,10.03217932,9.196865999,10.35755932
15-Feb-24,10.03612373,9.201958341,10.36340707
19-Feb-24,10.0450227,9.211449756,10.36976393
20-Feb-24,10.04799041,9.213693743,10.37341774
21-Feb-24,10.04099696,9.206536145,10.37495324
22-Feb-24,10.04907337,9.214810367,10.36780945
23-Feb-24,10.04939881,9.215780547,10.37574177
26-Feb-24,10.04564749,9.212784383,10.37709001
27-Feb-24,10.04843991,9.214753619,10.37427369
28-Feb-24,10.03612154,9.20145905,10.37596157
29-Feb-24,10.03982058,9.205868388,10.3621711
01-Mar-24,10.0538961,9.219390298,10.36649867
02-Mar-24,10.05607515,9.222169135,10.37910819
04-Mar-24,10.05710395,9.223493489,10.38237752
05-Mar-24,10.05467313,9.221663028,10.38279341
06-Mar-24,10.05861304,9.22402925,10.38054872
07-Mar-24,10.06084039,9.226060166,10.38037028
11-Mar-24,10.05452396,9.220193668,10.38317972
12-Mar-24,10.05247679,9.216184263,10.37596718
13-Mar-24,10.03315568,9.192819779,10.3703359
14-Mar-24,10.04281853,9.205129821,10.34411193
15-Mar-24,10.03705382,9.199699963,10.3580431
18-Mar-24,10.03847595,9.200790921,10.35330984
19-Mar-24,10.02684348,9.188841928,10.35415991
20-Mar-24,10.02830314,9.190302957,10.34248833
21-Mar-24,10.03888782,9.202655922,10.34361653
26-Mar-24,10.04163079,9.207145273,10.35677791
27-Mar-24,10.04618388,9.210866234,10.3616305
28-Mar-24,10.05595281,9.220249118,10.36205004
01-Apr-24,10.06271831,9.228882401,10.3661367
